filename,H,pitch,accurate,correct,performance
DJI_20250514142903_0045_V.JPG,36.403,-89.9,0.507400497,1,0.507400497
DJI_20250527173848_0001_V.JPG,63.944,-89.9,0.640103446,1,0.640103446
